type,side,price,sl,tp,profit
OPEN,BUY,1.16287,1.16287,1.16287,
SL,,1.16287,,,-2.83583874507945
OPEN,BUY,1.1629800000000001,1.1629800000000001,1.1629800000000001,
SL,,1.1629800000000001,,,-2.8378648553165626
OPEN,BUY,1.16307,1.16307,1.16307,
SL,,1.16307,,,-3.1501466269054452
OPEN,BUY,1.16326,1.16326,1.16326,
SL,,1.16326,,,-3.1592249006743334
OPEN,BUY,1.16332,1.16332,1.16332,
SL,,1.16332,,,-2.822870471150997
OPEN,BUY,1.16338,1.16338,1.16338,
SL,,1.16338,,,-2.994318662138887
OPEN,BUY,1.16327,1.16327,1.16327,
SL,,1.16327,,,-2.9038761179120085
OPEN,BUY,1.16355,1.16355,1.16355,
SL,,1.16355,,,-2.882732266114796
OPEN,BUY,1.16343,1.16343,1.16343,
SL,,1.16343,,,-2.8779862026084926
OPEN,BUY,1.16328,1.16328,1.16328,
SL,,1.16328,,,-2.9939139431365427
OPEN,SELL,1.1632,1.1632,1.1632,
SL,,1.1632,,,-2.8454734043555505
OPEN,SELL,1.16261,1.16261,1.16261,
TP,,1.16261,,,-3.122058130212597
OPEN,SELL,1.16227,1.16227,1.16227,
SL,,1.16227,,,-3.0388584183859897
OPEN,SELL,1.16232,1.16232,1.16232,
SL,,1.16232,,,-2.81131229814044
OPEN,SELL,1.16259,1.16259,1.16259,
SL,,1.16259,,,-3.1733668271475315
OPEN,SELL,1.16281,1.16281,1.16281,
SL,,1.16281,,,-3.028691500365073
OPEN,BUY,1.16272,1.16272,1.16272,
SL,,1.16272,,,-2.8867084711280624
OPEN,SELL,1.1628,1.1628,1.1628,
SL,,1.1628,,,-2.9453989461898304
OPEN,BUY,1.16261,1.16261,1.16261,
SL,,1.16261,,,-2.8924204697349265
OPEN,SELL,1.16267,1.16267,1.16267,
SL,,1.16267,,,-3.0931943224488774
OPEN,BUY,1.16271,1.16271,1.16271,
SL,,1.16271,,,-2.9249313191673556
OPEN,SELL,1.16259,1.16259,1.16259,
SL,,1.16259,,,-3.106114489280468
OPEN,SELL,1.16256,1.16256,1.16256,
SL,,1.16256,,,-2.8488127609919927
OPEN,SELL,1.16252,1.16252,1.16252,
SL,,1.16252,,,-3.180020597955012
OPEN,SELL,1.16232,1.16232,1.16232,
SL,,1.16232,,,-2.9023562741162228
OPEN,SELL,1.16228,1.16228,1.16228,
SL,,1.16228,,,-3.1033898354342644
OPEN,SELL,1.16231,1.16231,1.16231,
SL,,1.16231,,,-3.1146891804746573
OPEN,SELL,1.1620300000000001,1.1620300000000001,1.1620300000000001,
SL,,1.1620300000000001,,,-3.1014720365003527
OPEN,SELL,1.1620300000000001,1.1620300000000001,1.1620300000000001,
SL,,1.1620300000000001,,,-3.0013201662949998
OPEN,BUY,1.16259,1.16259,1.16259,
SL,,1.16259,,,-2.9020314098016162
OPEN,BUY,1.16253,1.16253,1.16253,
SL,,1.16253,,,-3.060492908217889
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-3.0917175825159995
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-2.8541439791821936
OPEN,BUY,1.16282,1.16282,1.16282,
SL,,1.16282,,,-2.9363653963730543
OPEN,BUY,1.16279,1.16279,1.16279,
SL,,1.16279,,,-2.834590714123306
OPEN,BUY,1.16297,1.16297,1.16297,
SL,,1.16297,,,-3.096795837267536
OPEN,BUY,1.16305,1.16305,1.16305,
TP,,1.16305,,,-3.0585568042821905
OPEN,BUY,1.16314,1.16314,1.16314,
SL,,1.16314,,,-2.998426408202313
OPEN,BUY,1.1632500000000001,1.1632500000000001,1.1632500000000001,
SL,,1.1632500000000001,,,-3.0648663010429593
OPEN,BUY,1.16324,1.16324,1.16324,
SL,,1.16324,,,-2.8910542293324535
OPEN,BUY,1.16303,1.16303,1.16303,
SL,,1.16303,,,-3.1514915202516294
OPEN,BUY,1.163,1.163,1.163,
SL,,1.163,,,-3.040639991703909
OPEN,SELL,1.16305,1.16305,1.16305,
SL,,1.16305,,,-3.0480156143685404
OPEN,BUY,1.16312,1.16312,1.16312,
SL,,1.16312,,,-2.8568907553093754
OPEN,BUY,1.16291,1.16291,1.16291,
SL,,1.16291,,,-2.873331103189766
OPEN,SELL,1.16293,1.16293,1.16293,
SL,,1.16293,,,-2.9383998619378575
OPEN,BUY,1.16326,1.16326,1.16326,
SL,,1.16326,,,-3.187786867699861
OPEN,BUY,1.16316,1.16316,1.16316,
SL,,1.16316,,,-3.1419685575308245
OPEN,BUY,1.16337,1.16337,1.16337,
SL,,1.16337,,,-2.9350502892202512
OPEN,BUY,1.1632500000000001,1.1632500000000001,1.1632500000000001,
SL,,1.1632500000000001,,,-3.0406626158952728
OPEN,SELL,1.16307,1.16307,1.16307,
SL,,1.16307,,,-2.8467575869248853
OPEN,SELL,1.16307,1.16307,1.16307,
SL,,1.16307,,,-3.042950104858088
OPEN,SELL,1.16276,1.16276,1.16276,
SL,,1.16276,,,-3.1639070341109865
OPEN,SELL,1.16265,1.16265,1.16265,
SL,,1.16265,,,-2.8547979995233095
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-2.925887457409878
OPEN,SELL,1.16266,1.16266,1.16266,
SL,,1.16266,,,-2.865104947618623
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-2.9346957161914475
OPEN,BUY,1.16293,1.16293,1.16293,
SL,,1.16293,,,-2.994457452912026
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-3.06013822501542
OPEN,SELL,1.16253,1.16253,1.16253,
SL,,1.16253,,,-2.8399540471429363
OPEN,SELL,1.16242,1.16242,1.16242,
SL,,1.16242,,,-3.0023838382888943
OPEN,SELL,1.16232,1.16232,1.16232,
SL,,1.16232,,,-2.883827119563159
OPEN,SELL,1.16217,1.16217,1.16217,
SL,,1.16217,,,-3.0101255332405152
OPEN,SELL,1.16232,1.16232,1.16232,
SL,,1.16232,,,-2.8751034366124775
OPEN,SELL,1.16235,1.16235,1.16235,
SL,,1.16235,,,-3.1487801206210637
OPEN,BUY,1.16251,1.16251,1.16251,
SL,,1.16251,,,-2.839804519679385
OPEN,BUY,1.16254,1.16254,1.16254,
SL,,1.16254,,,-3.174525519836544
OPEN,BUY,1.16262,1.16262,1.16262,
SL,,1.16262,,,-2.978888164007754
OPEN,BUY,1.16252,1.16252,1.16252,
SL,,1.16252,,,-3.028405148397568
OPEN,BUY,1.16247,1.16247,1.16247,
SL,,1.16247,,,-2.873820764646166
OPEN,SELL,1.16233,1.16233,1.16233,
SL,,1.16233,,,-3.1372890780701908
OPEN,SELL,1.16247,1.16247,1.16247,
SL,,1.16247,,,-2.95644232902481
OPEN,BUY,1.16245,1.16245,1.16245,
SL,,1.16245,,,-3.004218067068425
OPEN,SELL,1.16257,1.16257,1.16257,
SL,,1.16257,,,-2.9623506810034708
OPEN,BUY,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.034098757013366
OPEN,BUY,1.16258,1.16258,1.16258,
SL,,1.16258,,,-2.984413894738293
OPEN,SELL,1.16272,1.16272,1.16272,
SL,,1.16272,,,-3.0909375362679135
OPEN,BUY,1.16272,1.16272,1.16272,
SL,,1.16272,,,-2.8375069374239987
OPEN,SELL,1.16257,1.16257,1.16257,
SL,,1.16257,,,-2.9683744518872532
OPEN,SELL,1.16246,1.16246,1.16246,
SL,,1.16246,,,-2.852822693962658
OPEN,BUY,1.16262,1.16262,1.16262,
SL,,1.16262,,,-3.054163661990338
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-3.022102846814507
OPEN,BUY,1.16261,1.16261,1.16261,
SL,,1.16261,,,-3.0980093013573713
OPEN,SELL,1.1623,1.1623,1.1623,
SL,,1.1623,,,-3.1403115700822033
OPEN,SELL,1.16241,1.16241,1.16241,
SL,,1.16241,,,-3.1213438942719023
OPEN,BUY,1.16245,1.16245,1.16245,
TP,,1.16245,,,-3.1880570399515995
OPEN,SELL,1.16258,1.16258,1.16258,
SL,,1.16258,,,-3.0363582251813517
OPEN,BUY,1.16253,1.16253,1.16253,
SL,,1.16253,,,-2.993904535875111
OPEN,SELL,1.16248,1.16248,1.16248,
SL,,1.16248,,,-3.135453478520802
OPEN,SELL,1.16248,1.16248,1.16248,
SL,,1.16248,,,-2.940255374669651
OPEN,SELL,1.16234,1.16234,1.16234,
SL,,1.16234,,,-2.924636936366414
OPEN,SELL,1.16231,1.16231,1.16231,
SL,,1.16231,,,-2.9265854918046914
OPEN,SELL,1.16239,1.16239,1.16239,
SL,,1.16239,,,-2.8118684536980774
OPEN,SELL,1.16233,1.16233,1.16233,
TP,,1.16233,,,-3.0730261135920296
OPEN,SELL,1.16222,1.16222,1.16222,
SL,,1.16222,,,-3.0657935642276546
OPEN,BUY,1.16241,1.16241,1.16241,
SL,,1.16241,,,-3.0768044028535635
OPEN,BUY,1.16242,1.16242,1.16242,
SL,,1.16242,,,-2.856080766391302
OPEN,BUY,1.1625,1.1625,1.1625,
SL,,1.1625,,,-3.0835927684459574
OPEN,BUY,1.16258,1.16258,1.16258,
SL,,1.16258,,,-2.8648069367543374
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-2.9344541311975636
OPEN,BUY,1.16257,1.16257,1.16257,
SL,,1.16257,,,-2.8522942308177703
OPEN,BUY,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.129928963507973
OPEN,BUY,1.16259,1.16259,1.16259,
SL,,1.16259,,,-2.9796825451614217
OPEN,BUY,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.973936478909531
OPEN,BUY,1.16268,1.16268,1.16268,
TP,,1.16268,,,-3.1036703043687295
OPEN,BUY,1.16276,1.16276,1.16276,
SL,,1.16276,,,-2.832531791633373
OPEN,BUY,1.16278,1.16278,1.16278,
SL,,1.16278,,,-2.816752912770319
OPEN,BUY,1.16278,1.16278,1.16278,
SL,,1.16278,,,-3.0880790729197356
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-3.1236448077502907
OPEN,BUY,1.16291,1.16291,1.16291,
SL,,1.16291,,,-2.999680129916797
OPEN,BUY,1.1630099999999999,1.1630099999999999,1.1630099999999999,
SL,,1.1630099999999999,,,-2.8257862644594463
OPEN,BUY,1.16314,1.16314,1.16314,
SL,,1.16314,,,-2.9227357002566094
OPEN,BUY,1.16305,1.16305,1.16305,
SL,,1.16305,,,-2.958640491245883
OPEN,SELL,1.16286,1.16286,1.16286,
SL,,1.16286,,,-3.052747872106886
OPEN,BUY,1.16286,1.16286,1.16286,
SL,,1.16286,,,-2.9290028796752003
OPEN,SELL,1.16282,1.16282,1.16282,
SL,,1.16282,,,-2.9185282217786708
OPEN,SELL,1.16275,1.16275,1.16275,
SL,,1.16275,,,-3.1281850694357622
OPEN,SELL,1.16276,1.16276,1.16276,
SL,,1.16276,,,-2.8077469464585576
OPEN,SELL,1.16282,1.16282,1.16282,
SL,,1.16282,,,-3.1298994210904754
OPEN,BUY,1.16296,1.16296,1.16296,
SL,,1.16296,,,-2.9657273587063178
OPEN,BUY,1.16281,1.16281,1.16281,
SL,,1.16281,,,-3.036989397271106
OPEN,SELL,1.16279,1.16279,1.16279,
SL,,1.16279,,,-2.837933994312803
OPEN,SELL,1.16279,1.16279,1.16279,
SL,,1.16279,,,-3.1885632280358855
OPEN,BUY,1.16294,1.16294,1.16294,
SL,,1.16294,,,-2.9669293050921324
OPEN,BUY,1.16303,1.16303,1.16303,
TP,,1.16303,,,-2.9474236507473006
OPEN,BUY,1.16308,1.16308,1.16308,
SL,,1.16308,,,-3.102371701691011
OPEN,BUY,1.16308,1.16308,1.16308,
SL,,1.16308,,,-3.1782175491806206
OPEN,SELL,1.16286,1.16286,1.16286,
SL,,1.16286,,,-3.0017011321171463
OPEN,SELL,1.16291,1.16291,1.16291,
SL,,1.16291,,,-2.9535849394063987
OPEN,SELL,1.16281,1.16281,1.16281,
SL,,1.16281,,,-3.0113992515001042
OPEN,SELL,1.16269,1.16269,1.16269,
SL,,1.16269,,,-3.1432931000965914
OPEN,SELL,1.16271,1.16271,1.16271,
SL,,1.16271,,,-3.1910872098021748
OPEN,SELL,1.16253,1.16253,1.16253,
SL,,1.16253,,,-3.153347613188873
OPEN,SELL,1.16255,1.16255,1.16255,
SL,,1.16255,,,-2.818950370224792
OPEN,SELL,1.16251,1.16251,1.16251,
SL,,1.16251,,,-3.1546535607414485
OPEN,SELL,1.16245,1.16245,1.16245,
SL,,1.16245,,,-3.166582131703001
OPEN,SELL,1.16252,1.16252,1.16252,
SL,,1.16252,,,-3.1805234303698326
OPEN,BUY,1.16272,1.16272,1.16272,
SL,,1.16272,,,-2.8154334088508066
OPEN,BUY,1.16266,1.16266,1.16266,
SL,,1.16266,,,-3.0633425110615753
OPEN,SELL,1.16253,1.16253,1.16253,
SL,,1.16253,,,-3.1439067442558746
OPEN,SELL,1.1625,1.1625,1.1625,
SL,,1.1625,,,-2.8657891008265213
OPEN,SELL,1.16255,1.16255,1.16255,
SL,,1.16255,,,-2.864474896009304
OPEN,BUY,1.16269,1.16269,1.16269,
SL,,1.16269,,,-3.065158112145577
OPEN,SELL,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.8993733531762356
OPEN,BUY,1.1627399999999999,1.1627399999999999,1.1627399999999999,
SL,,1.1627399999999999,,,-2.9777767321835245
OPEN,BUY,1.16276,1.16276,1.16276,
SL,,1.16276,,,-2.9368328156026293
OPEN,BUY,1.16273,1.16273,1.16273,
SL,,1.16273,,,-3.188420460669083
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.0153335463690447
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-2.8355544691194363
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-3.0791237294709304
OPEN,SELL,1.16269,1.16269,1.16269,
SL,,1.16269,,,-3.124986866102252
OPEN,BUY,1.16266,1.16266,1.16266,
SL,,1.16266,,,-2.814353184419329
OPEN,SELL,1.1627,1.1627,1.1627,
SL,,1.1627,,,-3.0541467131672095
OPEN,BUY,1.16261,1.16261,1.16261,
SL,,1.16261,,,-3.110949660322992
OPEN,SELL,1.16254,1.16254,1.16254,
SL,,1.16254,,,-3.0861642461685617
OPEN,SELL,1.16259,1.16259,1.16259,
SL,,1.16259,,,-2.8972155110570905
OPEN,SELL,1.16262,1.16262,1.16262,
SL,,1.16262,,,-2.9109351287734864
OPEN,SELL,1.16257,1.16257,1.16257,
TP,,1.16257,,,-3.1119699577922297
OPEN,SELL,1.16249,1.16249,1.16249,
SL,,1.16249,,,-3.0245424835633097
OPEN,SELL,1.16257,1.16257,1.16257,
SL,,1.16257,,,-2.9308567834474406
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.1281319531175016
OPEN,BUY,1.16261,1.16261,1.16261,
SL,,1.16261,,,-3.0714465714490333
OPEN,SELL,1.16255,1.16255,1.16255,
SL,,1.16255,,,-3.1798154185503593
OPEN,SELL,1.16259,1.16259,1.16259,
TP,,1.16259,,,-2.900162897970343
OPEN,BUY,1.16253,1.16253,1.16253,
SL,,1.16253,,,-3.125911796387654
OPEN,SELL,1.1625,1.1625,1.1625,
SL,,1.1625,,,-2.907745881761223
OPEN,SELL,1.16253,1.16253,1.16253,
SL,,1.16253,,,-3.045781656565151
OPEN,BUY,1.16261,1.16261,1.16261,
SL,,1.16261,,,-3.0064761240062428
OPEN,SELL,1.16272,1.16272,1.16272,
TP,,1.16272,,,-3.1097109297654666
OPEN,BUY,1.16262,1.16262,1.16262,
SL,,1.16262,,,-3.0355733963225755
OPEN,BUY,1.16273,1.16273,1.16273,
SL,,1.16273,,,-3.199348972747609
OPEN,BUY,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.0939266416768727
OPEN,SELL,1.1626400000000001,1.1626400000000001,1.1626400000000001,
TP,,1.1626400000000001,,,-3.1267633340793934
OPEN,BUY,1.16253,1.16253,1.16253,
TP,,1.16253,,,-3.1614550393825693
OPEN,SELL,1.16261,1.16261,1.16261,
SL,,1.16261,,,-3.144762763359392
OPEN,BUY,1.16263,1.16263,1.16263,
SL,,1.16263,,,-3.1848139469944075
OPEN,BUY,1.16271,1.16271,1.16271,
SL,,1.16271,,,-3.0565966639386133
OPEN,BUY,1.16268,1.16268,1.16268,
SL,,1.16268,,,-2.9017828148722247
OPEN,SELL,1.16273,1.16273,1.16273,
SL,,1.16273,,,-3.1731464738126314
OPEN,BUY,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.942132178431427
OPEN,BUY,1.16275,1.16275,1.16275,
SL,,1.16275,,,-2.9276982191370635
OPEN,BUY,1.16263,1.16263,1.16263,
TP,,1.16263,,,-2.9102819760770986
OPEN,SELL,1.16272,1.16272,1.16272,
SL,,1.16272,,,-3.1532869001602077
OPEN,BUY,1.16276,1.16276,1.16276,
SL,,1.16276,,,-3.0695189414110224
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-3.1144434998717734
OPEN,BUY,1.16286,1.16286,1.16286,
SL,,1.16286,,,-2.85272192483483
OPEN,BUY,1.16281,1.16281,1.16281,
SL,,1.16281,,,-2.955938026832189
OPEN,SELL,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.8944925748453487
OPEN,SELL,1.16272,1.16272,1.16272,
SL,,1.16272,,,-2.908637838500102
OPEN,BUY,1.16287,1.16287,1.16287,
SL,,1.16287,,,-2.924222653971224
OPEN,BUY,1.16281,1.16281,1.16281,
SL,,1.16281,,,-3.0499592965987583
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-2.8964140072072126
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-2.8696879781392015
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-2.9935333031610667
OPEN,BUY,1.1627399999999999,1.1627399999999999,1.1627399999999999,
SL,,1.1627399999999999,,,-3.0091625217008175
OPEN,SELL,1.16269,1.16269,1.16269,
SL,,1.16269,,,-2.82905783086693
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-2.9752371329324987
OPEN,SELL,1.16262,1.16262,1.16262,
SL,,1.16262,,,-2.9168691786738297
OPEN,SELL,1.16262,1.16262,1.16262,
SL,,1.16262,,,-3.0086879679777114
OPEN,BUY,1.16278,1.16278,1.16278,
SL,,1.16278,,,-2.9668993043847167
OPEN,BUY,1.16278,1.16278,1.16278,
TP,,1.16278,,,-2.9887273770645004
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-2.8678939516515047
OPEN,BUY,1.16294,1.16294,1.16294,
SL,,1.16294,,,-3.0578983045800188
OPEN,BUY,1.16283,1.16283,1.16283,
TP,,1.16283,,,-2.9231569104744524
OPEN,BUY,1.16291,1.16291,1.16291,
SL,,1.16291,,,-2.8703119531851455
OPEN,BUY,1.16289,1.16289,1.16289,
SL,,1.16289,,,-3.0237421565337503
OPEN,BUY,1.16296,1.16296,1.16296,
SL,,1.16296,,,-2.8330539518605136
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-2.8442075542457705
OPEN,BUY,1.1629800000000001,1.1629800000000001,1.1629800000000001,
SL,,1.1629800000000001,,,-2.980414356724648
OPEN,BUY,1.16304,1.16304,1.16304,
SL,,1.16304,,,-2.827561229689483
OPEN,BUY,1.16317,1.16317,1.16317,
SL,,1.16317,,,-3.0330011436969464
OPEN,BUY,1.16322,1.16322,1.16322,
SL,,1.16322,,,-3.180102716922538
OPEN,BUY,1.16318,1.16318,1.16318,
SL,,1.16318,,,-3.070618482224718
OPEN,BUY,1.16315,1.16315,1.16315,
SL,,1.16315,,,-3.1902379363808504
OPEN,BUY,1.16317,1.16317,1.16317,
SL,,1.16317,,,-3.111263284245074
OPEN,BUY,1.16321,1.16321,1.16321,
SL,,1.16321,,,-3.074390207581719
OPEN,BUY,1.16328,1.16328,1.16328,
SL,,1.16328,,,-2.9014369403760045
OPEN,BUY,1.16334,1.16334,1.16334,
SL,,1.16334,,,-3.1104058327994064
OPEN,BUY,1.1633,1.1633,1.1633,
SL,,1.1633,,,-3.177007635604903
OPEN,BUY,1.16323,1.16323,1.16323,
SL,,1.16323,,,-2.9869574381774937
OPEN,BUY,1.16333,1.16333,1.16333,
SL,,1.16333,,,-3.0518831628691667
OPEN,BUY,1.16336,1.16336,1.16336,
TP,,1.16336,,,-3.1121996682687385
OPEN,BUY,1.16339,1.16339,1.16339,
TP,,1.16339,,,-3.0568589646125064
OPEN,BUY,1.16347,1.16347,1.16347,
SL,,1.16347,,,-3.038141288875716
OPEN,BUY,1.16343,1.16343,1.16343,
SL,,1.16343,,,-3.071563271714997
OPEN,BUY,1.16346,1.16346,1.16346,
SL,,1.16346,,,-3.159327753647294
OPEN,BUY,1.16342,1.16342,1.16342,
SL,,1.16342,,,-3.1812505508753417
OPEN,SELL,1.16329,1.16329,1.16329,
SL,,1.16329,,,-2.883045745181171
OPEN,SELL,1.16327,1.16327,1.16327,
SL,,1.16327,,,-2.8760348376362557
OPEN,SELL,1.16337,1.16337,1.16337,
TP,,1.16337,,,-3.1694764363154064
OPEN,SELL,1.16318,1.16318,1.16318,
SL,,1.16318,,,-2.914488720003278
OPEN,SELL,1.16323,1.16323,1.16323,
SL,,1.16323,,,-3.070171784075602
OPEN,SELL,1.16296,1.16296,1.16296,
SL,,1.16296,,,-2.962281250343638
OPEN,SELL,1.1629800000000001,1.1629800000000001,1.1629800000000001,
SL,,1.1629800000000001,,,-2.950758375349964
OPEN,SELL,1.16287,1.16287,1.16287,
TP,,1.16287,,,-3.1833750625524218
OPEN,SELL,1.1628,1.1628,1.1628,
TP,,1.1628,,,-3.128596596932125
OPEN,SELL,1.16276,1.16276,1.16276,
SL,,1.16276,,,-3.020957552409928
OPEN,SELL,1.16256,1.16256,1.16256,
SL,,1.16256,,,-3.10498204402695
OPEN,SELL,1.16251,1.16251,1.16251,
SL,,1.16251,,,-3.0587205111577673
OPEN,SELL,1.16246,1.16246,1.16246,
SL,,1.16246,,,-3.059521516060753
OPEN,SELL,1.16242,1.16242,1.16242,
SL,,1.16242,,,-3.0484807990838574
OPEN,SELL,1.16219,1.16219,1.16219,
SL,,1.16219,,,-3.106423624505226
OPEN,SELL,1.16207,1.16207,1.16207,
SL,,1.16207,,,-3.0378256361230522
OPEN,SELL,1.16235,1.16235,1.16235,
SL,,1.16235,,,-2.8375173737314356
OPEN,BUY,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.8936453336376338
OPEN,BUY,1.16282,1.16282,1.16282,
SL,,1.16282,,,-3.036391031531183
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-3.199097973292379
OPEN,BUY,1.16285,1.16285,1.16285,
SL,,1.16285,,,-2.8400787290709735
OPEN,BUY,1.16275,1.16275,1.16275,
SL,,1.16275,,,-2.8763906017150673
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-3.033849398450583
OPEN,SELL,1.16253,1.16253,1.16253,
SL,,1.16253,,,-2.858329168604431
OPEN,BUY,1.16262,1.16262,1.16262,
SL,,1.16262,,,-3.1235609555651105
OPEN,SELL,1.16256,1.16256,1.16256,
SL,,1.16256,,,-3.0544535949750102
OPEN,SELL,1.16275,1.16275,1.16275,
SL,,1.16275,,,-3.1575554649124693
OPEN,BUY,1.16288,1.16288,1.16288,
SL,,1.16288,,,-2.8685983050371453
OPEN,BUY,1.16303,1.16303,1.16303,
SL,,1.16303,,,-2.9060554821949913
OPEN,BUY,1.16295,1.16295,1.16295,
SL,,1.16295,,,-2.8879591994867155
OPEN,BUY,1.16309,1.16309,1.16309,
SL,,1.16309,,,-3.040964121076581
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-3.143969848333482
OPEN,SELL,1.1629,1.1629,1.1629,
SL,,1.1629,,,-2.851890959139999
OPEN,BUY,1.16293,1.16293,1.16293,
SL,,1.16293,,,-3.041120859286313
OPEN,BUY,1.16267,1.16267,1.16267,
SL,,1.16267,,,-2.843861002821495
OPEN,SELL,1.16279,1.16279,1.16279,
SL,,1.16279,,,-3.034657642593733
OPEN,SELL,1.16278,1.16278,1.16278,
TP,,1.16278,,,-3.07316914255468
OPEN,SELL,1.16286,1.16286,1.16286,
SL,,1.16286,,,-3.135760765831045
OPEN,BUY,1.16286,1.16286,1.16286,
SL,,1.16286,,,-3.0773466054250056
OPEN,SELL,1.16275,1.16275,1.16275,
SL,,1.16275,,,-2.931043001843512
OPEN,BUY,1.16273,1.16273,1.16273,
SL,,1.16273,,,-3.0216772844232014
OPEN,SELL,1.1632500000000001,1.1632500000000001,1.1632500000000001,
SL,,1.1632500000000001,,,-3.041535688758978
OPEN,BUY,1.16345,1.16345,1.16345,
SL,,1.16345,,,-2.9235659540512042
OPEN,BUY,1.16302,1.16302,1.16302,
SL,,1.16302,,,-3.1070427811895676
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-3.027291333419672
OPEN,SELL,1.16292,1.16292,1.16292,
SL,,1.16292,,,-3.13845250958671
OPEN,SELL,1.16282,1.16282,1.16282,
SL,,1.16282,,,-2.8393946563512555
OPEN,SELL,1.16279,1.16279,1.16279,
SL,,1.16279,,,-2.923041678430804
OPEN,SELL,1.16282,1.16282,1.16282,
SL,,1.16282,,,-3.0286717722147065
OPEN,SELL,1.1629,1.1629,1.1629,
SL,,1.1629,,,-2.87183599865099
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-3.150768767372275
OPEN,BUY,1.1629,1.1629,1.1629,
SL,,1.1629,,,-3.009409819223353
OPEN,SELL,1.16292,1.16292,1.16292,
SL,,1.16292,,,-3.193852102503991
OPEN,BUY,1.16304,1.16304,1.16304,
TP,,1.16304,,,-3.107777332057254
OPEN,BUY,1.16305,1.16305,1.16305,
SL,,1.16305,,,-3.040809972632186
OPEN,BUY,1.16318,1.16318,1.16318,
SL,,1.16318,,,-2.9732467124164916
OPEN,BUY,1.16307,1.16307,1.16307,
SL,,1.16307,,,-2.8734312692663253
OPEN,SELL,1.1629800000000001,1.1629800000000001,1.1629800000000001,
SL,,1.1629800000000001,,,-2.8450767950833487
OPEN,BUY,1.16289,1.16289,1.16289,
SL,,1.16289,,,-3.159983501111248
OPEN,SELL,1.16283,1.16283,1.16283,
SL,,1.16283,,,-2.85934247097427
OPEN,SELL,1.16283,1.16283,1.16283,
SL,,1.16283,,,-3.146724050938612
OPEN,SELL,1.16283,1.16283,1.16283,
SL,,1.16283,,,-3.0112210052169814
OPEN,SELL,1.16283,1.16283,1.16283,
SL,,1.16283,,,-2.8250487525243715
OPEN,SELL,1.16286,1.16286,1.16286,
TP,,1.16286,,,-3.0575388144040305
OPEN,SELL,1.16283,1.16283,1.16283,
SL,,1.16283,,,-2.954786514728149
OPEN,SELL,1.16277,1.16277,1.16277,
SL,,1.16277,,,-2.964167331997446
OPEN,SELL,1.1627399999999999,1.1627399999999999,1.1627399999999999,
SL,,1.1627399999999999,,,-2.9201108368577704
OPEN,SELL,1.16282,1.16282,1.16282,
SL,,1.16282,,,-3.0718324500241834
OPEN,SELL,1.16265,1.16265,1.16265,
SL,,1.16265,,,-2.858583366036419
OPEN,SELL,1.16269,1.16269,1.16269,
SL,,1.16269,,,-2.8451673813313145
OPEN,BUY,1.16284,1.16284,1.16284,
SL,,1.16284,,,-2.9129080420696436
OPEN,BUY,1.16273,1.16273,1.16273,
SL,,1.16273,,,-2.986249787839979
OPEN,SELL,1.1627,1.1627,1.1627,
SL,,1.1627,,,-2.869620754672857
OPEN,SELL,1.16263,1.16263,1.16263,
SL,,1.16263,,,-2.8208085417030815
OPEN,SELL,1.16266,1.16266,1.16266,
