type,side,price,sl,tp,profit
OPEN,SELL,1.16471,1.1657099999999998,1.16271,
REVERSE,,1.16471,,,-0.0
OPEN,BUY,1.16471,1.16371,1.16671,
REVERSE,,1.16459,,,-1.1999999999989797
OPEN,SELL,1.16459,1.16559,1.16259,
REVERSE,,1.1648,,,-2.100000000000435
OPEN,BUY,1.1648,1.1638000000000002,1.1668,
REVERSE,,1.16471,,,-0.9000000000014552
OPEN,SELL,1.16471,1.1657099999999998,1.16271,
REVERSE,,1.16413,,,5.799999999998029
OPEN,BUY,1.16413,1.1631300000000002,1.16613,
REVERSE,,1.16414,,,0.09999999999843467
OPEN,SELL,1.16414,1.1651399999999998,1.16214,
REVERSE,,1.16416,,,-0.20000000000131024
OPEN,BUY,1.16416,1.1631600000000002,1.16616,
REVERSE,,1.16405,,,-1.100000000000545
OPEN,SELL,1.16405,1.16505,1.16205,
REVERSE,,1.16392,,,1.2999999999996348
OPEN,BUY,1.16392,1.1629200000000002,1.16592,
REVERSE,,1.16382,,,-0.9999999999998899
OPEN,SELL,1.16382,1.16482,1.16182,
REVERSE,,1.16383,,,-0.09999999999843467
OPEN,BUY,1.16383,1.16283,1.16583,
REVERSE,,1.16385,,,0.20000000000131024
OPEN,SELL,1.16385,1.16485,1.16185,
REVERSE,,1.16394,,,-0.8999999999992347
OPEN,BUY,1.16394,1.16294,1.16594,
REVERSE,,1.16392,,,-0.1999999999990898
OPEN,SELL,1.16392,1.16492,1.16192,
REVERSE,,1.16398,,,-0.5999999999994898
OPEN,BUY,1.16398,1.1629800000000001,1.16598,
REVERSE,,1.16408,,,0.9999999999998899
OPEN,SELL,1.16408,1.16508,1.16208,
REVERSE,,1.16399,,,0.8999999999992347
OPEN,BUY,1.16399,1.1629900000000002,1.16599,
REVERSE,,1.16409,,,0.9999999999998899
OPEN,SELL,1.16409,1.16509,1.16209,
REVERSE,,1.16409,,,-0.0
OPEN,BUY,1.16409,1.1630900000000002,1.16609,
REVERSE,,1.16404,,,-0.5000000000010552
OPEN,SELL,1.16404,1.1650399999999999,1.16204,
REVERSE,,1.16419,,,-1.500000000000945
OPEN,BUY,1.16419,1.1631900000000002,1.16619,
REVERSE,,1.16402,,,-1.7000000000000348
OPEN,SELL,1.16402,1.16502,1.16202,
REVERSE,,1.16417,,,-1.4999999999987246
OPEN,BUY,1.16417,1.16317,1.16617,
REVERSE,,1.16426,,,0.9000000000014552
OPEN,SELL,1.16426,1.16526,1.16226,
REVERSE,,1.16428,,,-0.1999999999990898
OPEN,BUY,1.16428,1.16328,1.16628,
REVERSE,,1.16421,,,-0.700000000000145
OPEN,SELL,1.16421,1.1652099999999999,1.16221,
REVERSE,,1.1641,,,1.100000000000545
OPEN,BUY,1.1641,1.1631,1.1661,
REVERSE,,1.16397,,,-1.2999999999996348
OPEN,SELL,1.16397,1.1649699999999998,1.16197,
REVERSE,,1.16393,,,0.40000000000040004
OPEN,BUY,1.16393,1.16293,1.16593,
REVERSE,,1.16399,,,0.6000000000017103
OPEN,SELL,1.16399,1.16499,1.16199,
REVERSE,,1.16398,,,0.10000000000065512
OPEN,BUY,1.16398,1.1629800000000001,1.16598,
REVERSE,,1.16394,,,-0.40000000000040004
OPEN,SELL,1.16394,1.1649399999999999,1.16194,
REVERSE,,1.16398,,,-0.40000000000040004
OPEN,BUY,1.16398,1.1629800000000001,1.16598,
REVERSE,,1.164,,,0.1999999999990898
OPEN,SELL,1.164,1.1649999999999998,1.162,
REVERSE,,1.1639599999999999,,,0.40000000000040004
OPEN,BUY,1.1639599999999999,1.16296,1.1659599999999999,
REVERSE,,1.16393,,,-0.2999999999997449
OPEN,SELL,1.16393,1.1649299999999998,1.16193,
REVERSE,,1.16385,,,0.7999999999985796
OPEN,BUY,1.16385,1.1628500000000002,1.16585,
REVERSE,,1.16379,,,-0.5999999999994898
OPEN,SELL,1.16379,1.16479,1.16179,
REVERSE,,1.16388,,,-0.8999999999992347
OPEN,BUY,1.16388,1.1628800000000001,1.16588,
REVERSE,,1.16378,,,-0.9999999999998899
OPEN,SELL,1.16378,1.16478,1.16178,
REVERSE,,1.16369,,,0.9000000000014552
OPEN,BUY,1.16369,1.16269,1.16569,
REVERSE,,1.16376,,,0.700000000000145
OPEN,SELL,1.16376,1.1647599999999998,1.16176,
REVERSE,,1.16369,,,0.700000000000145
OPEN,BUY,1.16369,1.16269,1.16569,
REVERSE,,1.16366,,,-0.2999999999997449
OPEN,SELL,1.16366,1.1646599999999998,1.16166,
REVERSE,,1.16349,,,1.7000000000000348
OPEN,BUY,1.16349,1.16249,1.16549,
REVERSE,,1.16338,,,-1.0999999999983245
OPEN,SELL,1.16338,1.16438,1.16138,
REVERSE,,1.1635,,,-1.1999999999989797
OPEN,BUY,1.1635,1.1625,1.1655,
REVERSE,,1.16364,,,1.40000000000029
OPEN,SELL,1.16364,1.16464,1.16164,
REVERSE,,1.16363,,,0.10000000000065512
OPEN,BUY,1.16363,1.16263,1.16563,
REVERSE,,1.16364,,,0.10000000000065512
OPEN,SELL,1.16364,1.16464,1.16164,
REVERSE,,1.16344,,,1.9999999999997797
OPEN,BUY,1.16344,1.1624400000000001,1.16544,
REVERSE,,1.16349,,,0.4999999999988347
OPEN,SELL,1.16349,1.1644899999999998,1.16149,
REVERSE,,1.16357,,,-0.8000000000008001
OPEN,BUY,1.16357,1.16257,1.16557,
REVERSE,,1.16356,,,-0.10000000000065512
OPEN,SELL,1.16356,1.1645599999999998,1.16156,
REVERSE,,1.16352,,,0.3999999999981796
OPEN,BUY,1.16352,1.1625200000000002,1.1655200000000001,
REVERSE,,1.1635,,,-0.20000000000131024
OPEN,SELL,1.1635,1.1644999999999999,1.1615,
REVERSE,,1.16351,,,-0.10000000000065512
OPEN,BUY,1.16351,1.1625100000000002,1.16551,
REVERSE,,1.16338,,,-1.2999999999996348
OPEN,SELL,1.16338,1.16438,1.16138,
REVERSE,,1.16345,,,-0.700000000000145
OPEN,BUY,1.16345,1.1624500000000002,1.16545,
REVERSE,,1.16377,,,3.1999999999987594
OPEN,SELL,1.16377,1.1647699999999999,1.16177,
REVERSE,,1.16374,,,0.2999999999997449
OPEN,BUY,1.16374,1.16274,1.16574,
REVERSE,,1.16388,,,1.40000000000029
OPEN,SELL,1.16388,1.16488,1.16188,
REVERSE,,1.16399,,,-1.100000000000545
OPEN,BUY,1.16399,1.1629900000000002,1.16599,
REVERSE,,1.16375,,,-2.4000000000001798
OPEN,SELL,1.16375,1.16475,1.16175,
REVERSE,,1.16375,,,-0.0
OPEN,BUY,1.16375,1.1627500000000002,1.16575,
REVERSE,,1.16387,,,1.1999999999989797
OPEN,SELL,1.16387,1.1648699999999999,1.16187,
REVERSE,,1.1637,,,1.7000000000000348
OPEN,BUY,1.1637,1.1627,1.1657,
REVERSE,,1.16358,,,-1.1999999999989797
OPEN,SELL,1.16358,1.16458,1.16158,
REVERSE,,1.16371,,,-1.2999999999996348
OPEN,BUY,1.16371,1.1627100000000001,1.16571,
REVERSE,,1.16389,,,1.80000000000069
OPEN,SELL,1.16389,1.16489,1.16189,
REVERSE,,1.164,,,-1.0999999999983245
OPEN,BUY,1.164,1.163,1.166,
REVERSE,,1.16374,,,-2.5999999999992696
OPEN,SELL,1.16374,1.1647399999999999,1.16174,
REVERSE,,1.16374,,,-0.0
OPEN,BUY,1.16374,1.16274,1.16574,
REVERSE,,1.16378,,,0.40000000000040004
OPEN,SELL,1.16378,1.16478,1.16178,
REVERSE,,1.1637,,,0.8000000000008001
OPEN,BUY,1.1637,1.1627,1.1657,
REVERSE,,1.16384,,,1.40000000000029
OPEN,SELL,1.16384,1.1648399999999999,1.16184,
REVERSE,,1.16366,,,1.80000000000069
OPEN,BUY,1.16366,1.16266,1.16566,
REVERSE,,1.16369,,,0.2999999999997449
OPEN,SELL,1.16369,1.1646899999999998,1.16169,
REVERSE,,1.16368,,,0.09999999999843467
OPEN,BUY,1.16368,1.1626800000000002,1.16568,
REVERSE,,1.16368,,,0.0
OPEN,SELL,1.16368,1.16468,1.16168,
REVERSE,,1.16365,,,0.2999999999997449
OPEN,BUY,1.16365,1.1626500000000002,1.16565,
REVERSE,,1.16382,,,1.7000000000000348
OPEN,SELL,1.16382,1.16482,1.16182,
REVERSE,,1.16376,,,0.6000000000017103
OPEN,BUY,1.16376,1.16276,1.16576,
REVERSE,,1.16376,,,0.0
OPEN,SELL,1.16376,1.1647599999999998,1.16176,
REVERSE,,1.16364,,,1.1999999999989797
OPEN,BUY,1.16364,1.1626400000000001,1.16564,
REVERSE,,1.16382,,,1.80000000000069
OPEN,SELL,1.16382,1.16482,1.16182,
REVERSE,,1.16381,,,0.10000000000065512
OPEN,BUY,1.16381,1.1628100000000001,1.16581,
REVERSE,,1.16401,,,1.9999999999997797
OPEN,SELL,1.16401,1.1650099999999999,1.16201,
REVERSE,,1.16415,,,-1.40000000000029
OPEN,BUY,1.16415,1.1631500000000001,1.16615,
REVERSE,,1.16421,,,0.5999999999994898
OPEN,SELL,1.16421,1.1652099999999999,1.16221,
REVERSE,,1.16404,,,1.7000000000000348
OPEN,BUY,1.16404,1.16304,1.16604,
REVERSE,,1.1639,,,-1.40000000000029
OPEN,SELL,1.1639,1.1648999999999998,1.1619,
REVERSE,,1.16403,,,-1.2999999999996348
OPEN,BUY,1.16403,1.16303,1.16603,
REVERSE,,1.16389,,,-1.3999999999980695
OPEN,SELL,1.16389,1.16489,1.16189,
REVERSE,,1.16394,,,-0.4999999999988347
OPEN,BUY,1.16394,1.16294,1.16594,
REVERSE,,1.16383,,,-1.100000000000545
OPEN,SELL,1.16383,1.1648299999999998,1.16183,
REVERSE,,1.16373,,,0.9999999999998899
OPEN,BUY,1.16373,1.16273,1.16573,
REVERSE,,1.16337,,,-3.5999999999991594
OPEN,SELL,1.16337,1.16437,1.16137,
REVERSE,,1.16343,,,-0.5999999999994898
OPEN,BUY,1.16343,1.16243,1.16543,
REVERSE,,1.16358,,,1.500000000000945
OPEN,SELL,1.16358,1.16458,1.16158,
REVERSE,,1.16363,,,-0.4999999999988347
OPEN,BUY,1.16363,1.16263,1.16563,
REVERSE,,1.1636199999999999,,,-0.10000000000065512
OPEN,SELL,1.1636199999999999,1.1646199999999998,1.1616199999999999,
REVERSE,,1.16363,,,-0.10000000000065512
OPEN,BUY,1.16363,1.16263,1.16563,
REVERSE,,1.16346,,,-1.7000000000000348
OPEN,SELL,1.16346,1.1644599999999998,1.16146,
REVERSE,,1.16364,,,-1.80000000000069
OPEN,BUY,1.16364,1.1626400000000001,1.16564,
REVERSE,,1.16355,,,-0.8999999999992347
OPEN,SELL,1.16355,1.16455,1.16155,
REVERSE,,1.1635900000000001,,,-0.40000000000040004
OPEN,BUY,1.1635900000000001,1.1625900000000002,1.1655900000000001,
REVERSE,,1.16379,,,1.9999999999997797
OPEN,SELL,1.16379,1.16479,1.16179,
REVERSE,,1.16388,,,-0.8999999999992347
OPEN,BUY,1.16388,1.1628800000000001,1.16588,
REVERSE,,1.164,,,1.1999999999989797
OPEN,SELL,1.164,1.1649999999999998,1.162,
REVERSE,,1.16413,,,-1.3000000000018552
OPEN,BUY,1.16413,1.1631300000000002,1.16613,
REVERSE,,1.16411,,,-0.20000000000131024
OPEN,SELL,1.16411,1.1651099999999999,1.16211,
REVERSE,,1.16403,,,0.8000000000008001
OPEN,BUY,1.16403,1.16303,1.16603,
REVERSE,,1.16398,,,-0.4999999999988347
OPEN,SELL,1.16398,1.16498,1.16198,
REVERSE,,1.16403,,,-0.4999999999988347
OPEN,BUY,1.16403,1.16303,1.16603,
REVERSE,,1.16387,,,-1.5999999999993797
OPEN,SELL,1.16387,1.1648699999999999,1.16187,
REVERSE,,1.16389,,,-0.20000000000131024
OPEN,BUY,1.16389,1.1628900000000002,1.16589,
REVERSE,,1.16376,,,-1.3000000000018552
OPEN,SELL,1.16376,1.1647599999999998,1.16176,
REVERSE,,1.16358,,,1.7999999999984695
OPEN,BUY,1.16358,1.1625800000000002,1.16558,
REVERSE,,1.16355,,,-0.2999999999997449
OPEN,SELL,1.16355,1.16455,1.16155,
REVERSE,,1.16349,,,0.6000000000017103
OPEN,BUY,1.16349,1.16249,1.16549,
REVERSE,,1.16367,,,1.80000000000069
OPEN,SELL,1.16367,1.1646699999999999,1.16167,
REVERSE,,1.16356,,,1.100000000000545
OPEN,BUY,1.16356,1.16256,1.16556,
REVERSE,,1.16352,,,-0.3999999999981796
OPEN,SELL,1.16352,1.16452,1.16152,
REVERSE,,1.16339,,,1.3000000000018552
OPEN,BUY,1.16339,1.16239,1.16539,
REVERSE,,1.16336,,,-0.2999999999997449
OPEN,SELL,1.16336,1.1643599999999998,1.16136,
REVERSE,,1.16338,,,-0.20000000000131024
OPEN,BUY,1.16338,1.1623800000000002,1.16538,
REVERSE,,1.16352,,,1.40000000000029
OPEN,SELL,1.16352,1.16452,1.16152,
REVERSE,,1.16354,,,-0.1999999999990898
OPEN,BUY,1.16354,1.1625400000000001,1.16554,
REVERSE,,1.16353,,,-0.10000000000065512
OPEN,SELL,1.16353,1.1645299999999998,1.16153,
REVERSE,,1.16358,,,-0.5000000000010552
OPEN,BUY,1.16358,1.1625800000000002,1.16558,
REVERSE,,1.16349,,,-0.9000000000014552
OPEN,SELL,1.16349,1.1644899999999998,1.16149,
REVERSE,,1.16358,,,-0.9000000000014552
OPEN,BUY,1.16358,1.1625800000000002,1.16558,
REVERSE,,1.16361,,,0.2999999999997449
OPEN,SELL,1.16361,1.16461,1.16161,
REVERSE,,1.16353,,,0.8000000000008001
OPEN,BUY,1.16353,1.16253,1.16553,
REVERSE,,1.16365,,,1.2000000000012
OPEN,SELL,1.16365,1.16465,1.16165,
REVERSE,,1.16356,,,0.9000000000014552
OPEN,BUY,1.16356,1.16256,1.16556,
REVERSE,,1.16367,,,1.100000000000545
OPEN,SELL,1.16367,1.1646699999999999,1.16167,
REVERSE,,1.16374,,,-0.700000000000145
OPEN,BUY,1.16374,1.16274,1.16574,
REVERSE,,1.16389,,,1.500000000000945
OPEN,SELL,1.16389,1.16489,1.16189,
REVERSE,,1.16406,,,-1.7000000000000348
OPEN,BUY,1.16406,1.1630600000000002,1.16606,
REVERSE,,1.16393,,,-1.3000000000018552
OPEN,SELL,1.16393,1.1649299999999998,1.16193,
REVERSE,,1.16385,,,0.7999999999985796
OPEN,BUY,1.16385,1.1628500000000002,1.16585,
REVERSE,,1.16381,,,-0.40000000000040004
OPEN,SELL,1.16381,1.16481,1.16181,
REVERSE,,1.16389,,,-0.8000000000008001
OPEN,BUY,1.16389,1.1628900000000002,1.16589,
REVERSE,,1.16391,,,0.1999999999990898
OPEN,SELL,1.16391,1.16491,1.16191,
REVERSE,,1.16387,,,0.40000000000040004
OPEN,BUY,1.16387,1.16287,1.16587,
REVERSE,,1.16387,,,0.0
OPEN,SELL,1.16387,1.1648699999999999,1.16187,
REVERSE,,1.16393,,,-0.5999999999994898
OPEN,BUY,1.16393,1.16293,1.16593,
REVERSE,,1.16392,,,-0.09999999999843467
OPEN,SELL,1.16392,1.16492,1.16192,
REVERSE,,1.16387,,,0.5000000000010552
OPEN,BUY,1.16387,1.16287,1.16587,
REVERSE,,1.16406,,,1.900000000001345
OPEN,SELL,1.16406,1.16506,1.16206,
REVERSE,,1.16406,,,-0.0
OPEN,BUY,1.16406,1.1630600000000002,1.16606,
REVERSE,,1.16399,,,-0.700000000000145
OPEN,SELL,1.16399,1.16499,1.16199,
REVERSE,,1.16389,,,0.9999999999998899
OPEN,BUY,1.16389,1.1628900000000002,1.16589,
REVERSE,,1.16389,,,0.0
OPEN,SELL,1.16389,1.16489,1.16189,
REVERSE,,1.16379,,,0.9999999999998899
OPEN,BUY,1.16379,1.1627900000000002,1.16579,
REVERSE,,1.1637,,,-0.9000000000014552
OPEN,SELL,1.1637,1.1646999999999998,1.1617,
REVERSE,,1.1636199999999999,,,0.8000000000008001
OPEN,BUY,1.1636199999999999,1.16262,1.1656199999999999,
REVERSE,,1.1637,,,0.8000000000008001
OPEN,SELL,1.1637,1.1646999999999998,1.1617,
REVERSE,,1.1636,,,0.9999999999998899
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.16363,,,0.2999999999997449
OPEN,SELL,1.16363,1.1646299999999998,1.16163,
REVERSE,,1.16363,,,-0.0
OPEN,BUY,1.16363,1.16263,1.16563,
REVERSE,,1.16367,,,0.40000000000040004
OPEN,SELL,1.16367,1.1646699999999999,1.16167,
REVERSE,,1.16373,,,-0.5999999999994898
OPEN,BUY,1.16373,1.16273,1.16573,
REVERSE,,1.16373,,,0.0
OPEN,SELL,1.16373,1.1647299999999998,1.16173,
REVERSE,,1.1637,,,0.2999999999997449
OPEN,BUY,1.1637,1.1627,1.1657,
REVERSE,,1.16371,,,0.10000000000065512
OPEN,SELL,1.16371,1.16471,1.16171,
REVERSE,,1.16361,,,0.9999999999998899
OPEN,BUY,1.16361,1.1626100000000001,1.16561,
REVERSE,,1.16364,,,0.2999999999997449
OPEN,SELL,1.16364,1.16464,1.16164,
REVERSE,,1.16365,,,-0.10000000000065512
OPEN,BUY,1.16365,1.1626500000000002,1.16565,
REVERSE,,1.16366,,,0.09999999999843467
OPEN,SELL,1.16366,1.1646599999999998,1.16166,
REVERSE,,1.16369,,,-0.2999999999997449
OPEN,BUY,1.16369,1.16269,1.16569,
REVERSE,,1.16371,,,0.20000000000131024
OPEN,SELL,1.16371,1.16471,1.16171,
REVERSE,,1.16376,,,-0.4999999999988347
OPEN,BUY,1.16376,1.16276,1.16576,
REVERSE,,1.16372,,,-0.3999999999981796
OPEN,SELL,1.16372,1.16472,1.16172,
REVERSE,,1.16372,,,-0.0
OPEN,BUY,1.16372,1.1627200000000002,1.16572,
REVERSE,,1.16379,,,0.700000000000145
OPEN,SELL,1.16379,1.16479,1.16179,
REVERSE,,1.16379,,,-0.0
OPEN,BUY,1.16379,1.1627900000000002,1.16579,
REVERSE,,1.16369,,,-1.0000000000021103
OPEN,SELL,1.16369,1.1646899999999998,1.16169,
REVERSE,,1.1635900000000001,,,0.9999999999976694
OPEN,BUY,1.1635900000000001,1.1625900000000002,1.1655900000000001,
REVERSE,,1.16356,,,-0.30000000000196536
OPEN,SELL,1.16356,1.1645599999999998,1.16156,
REVERSE,,1.16351,,,0.4999999999988347
OPEN,BUY,1.16351,1.1625100000000002,1.16551,
REVERSE,,1.16355,,,0.40000000000040004
OPEN,SELL,1.16355,1.16455,1.16155,
REVERSE,,1.16357,,,-0.1999999999990898
OPEN,BUY,1.16357,1.16257,1.16557,
REVERSE,,1.16367,,,0.9999999999998899
OPEN,SELL,1.16367,1.1646699999999999,1.16167,
REVERSE,,1.16369,,,-0.1999999999990898
OPEN,BUY,1.16369,1.16269,1.16569,
REVERSE,,1.16361,,,-0.7999999999985796
OPEN,SELL,1.16361,1.16461,1.16161,
REVERSE,,1.1636,,,0.10000000000065512
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.16361,,,0.10000000000065512
OPEN,SELL,1.16361,1.16461,1.16161,
REVERSE,,1.16366,,,-0.4999999999988347
OPEN,BUY,1.16366,1.16266,1.16566,
REVERSE,,1.16358,,,-0.7999999999985796
OPEN,SELL,1.16358,1.16458,1.16158,
REVERSE,,1.1635900000000001,,,-0.10000000000065512
OPEN,BUY,1.1635900000000001,1.1625900000000002,1.1655900000000001,
REVERSE,,1.16353,,,-0.6000000000017103
OPEN,SELL,1.16353,1.1645299999999998,1.16153,
REVERSE,,1.16358,,,-0.5000000000010552
OPEN,BUY,1.16358,1.1625800000000002,1.16558,
REVERSE,,1.16365,,,0.700000000000145
OPEN,SELL,1.16365,1.16465,1.16165,
REVERSE,,1.16361,,,0.40000000000040004
OPEN,BUY,1.16361,1.1626100000000001,1.16561,
REVERSE,,1.16358,,,-0.2999999999997449
OPEN,SELL,1.16358,1.16458,1.16158,
REVERSE,,1.16363,,,-0.4999999999988347
OPEN,BUY,1.16363,1.16263,1.16563,
REVERSE,,1.16397,,,3.4000000000000696
OPEN,SELL,1.16397,1.1649699999999998,1.16197,
REVERSE,,1.16436,,,-3.900000000001125
OPEN,BUY,1.16436,1.1633600000000002,1.16636,
REVERSE,,1.16431,,,-0.5000000000010552
OPEN,SELL,1.16431,1.1653099999999998,1.16231,
REVERSE,,1.16431,,,-0.0
OPEN,BUY,1.16431,1.16331,1.16631,
REVERSE,,1.16475,,,4.3999999999999595
OPEN,SELL,1.16475,1.1657499999999998,1.16275,
REVERSE,,1.16466,,,0.8999999999992347
OPEN,BUY,1.16466,1.1636600000000001,1.16666,
REVERSE,,1.1648100000000001,,,1.500000000000945
OPEN,SELL,1.1648100000000001,1.16581,1.1628100000000001,
REVERSE,,1.16501,,,-1.9999999999997797
OPEN,BUY,1.16501,1.1640100000000002,1.16701,
REVERSE,,1.16506,,,0.4999999999988347
OPEN,SELL,1.16506,1.1660599999999999,1.16306,
REVERSE,,1.16476,,,2.9999999999996696
OPEN,BUY,1.16476,1.1637600000000001,1.16676,
REVERSE,,1.1648399999999999,,,0.7999999999985796
OPEN,SELL,1.1648399999999999,1.1658399999999998,1.1628399999999999,
REVERSE,,1.16475,,,0.8999999999992347
OPEN,BUY,1.16475,1.16375,1.16675,
REVERSE,,1.16469,,,-0.5999999999994898
OPEN,SELL,1.16469,1.16569,1.16269,
REVERSE,,1.16451,,,1.80000000000069
OPEN,BUY,1.16451,1.16351,1.16651,
REVERSE,,1.16455,,,0.40000000000040004
OPEN,SELL,1.16455,1.1655499999999999,1.16255,
REVERSE,,1.16454,,,0.10000000000065512
OPEN,BUY,1.16454,1.16354,1.16654,
REVERSE,,1.16443,,,-1.0999999999983245
OPEN,SELL,1.16443,1.16543,1.16243,
REVERSE,,1.16477,,,-3.4000000000000696
OPEN,BUY,1.16477,1.1637700000000002,1.16677,
REVERSE,,1.16479,,,0.1999999999990898
OPEN,SELL,1.16479,1.1657899999999999,1.16279,
REVERSE,,1.16483,,,-0.40000000000040004
OPEN,BUY,1.16483,1.1638300000000001,1.16683,
REVERSE,,1.16474,,,-0.8999999999992347
OPEN,SELL,1.16474,1.16574,1.16274,
REVERSE,,1.16469,,,0.5000000000010552
OPEN,BUY,1.16469,1.1636900000000001,1.16669,
REVERSE,,1.16463,,,-0.5999999999994898
OPEN,SELL,1.16463,1.16563,1.16263,
REVERSE,,1.16461,,,0.20000000000131024
OPEN,BUY,1.16461,1.16361,1.16661,
REVERSE,,1.16455,,,-0.5999999999994898
OPEN,SELL,1.16455,1.1655499999999999,1.16255,
REVERSE,,1.16445,,,0.9999999999998899
OPEN,BUY,1.16445,1.16345,1.16645,
REVERSE,,1.16448,,,0.2999999999997449
OPEN,SELL,1.16448,1.1654799999999998,1.16248,
REVERSE,,1.16452,,,-0.40000000000040004
OPEN,BUY,1.16452,1.16352,1.16652,
REVERSE,,1.16453,,,0.10000000000065512
OPEN,SELL,1.16453,1.16553,1.16253,
REVERSE,,1.16448,,,0.5000000000010552
OPEN,BUY,1.16448,1.16348,1.16648,
REVERSE,,1.16458,,,0.9999999999998899
OPEN,SELL,1.16458,1.1655799999999998,1.16258,
REVERSE,,1.16461,,,-0.2999999999997449
OPEN,BUY,1.16461,1.16361,1.16661,
REVERSE,,1.16472,,,1.100000000000545
OPEN,SELL,1.16472,1.1657199999999999,1.16272,
REVERSE,,1.16474,,,-0.20000000000131024
OPEN,BUY,1.16474,1.1637400000000002,1.16674,
REVERSE,,1.16468,,,-0.6000000000017103
OPEN,SELL,1.16468,1.1656799999999998,1.16268,
REVERSE,,1.1645699999999999,,,1.100000000000545
OPEN,BUY,1.1645699999999999,1.16357,1.1665699999999999,
REVERSE,,1.16466,,,0.9000000000014552
OPEN,SELL,1.16466,1.16566,1.16266,
REVERSE,,1.16467,,,-0.10000000000065512
OPEN,BUY,1.16467,1.1636700000000002,1.16667,
REVERSE,,1.16467,,,0.0
OPEN,SELL,1.16467,1.16567,1.16267,
REVERSE,,1.16476,,,-0.8999999999992347
OPEN,BUY,1.16476,1.1637600000000001,1.16676,
REVERSE,,1.16461,,,-1.500000000000945
OPEN,SELL,1.16461,1.1656099999999998,1.16261,
REVERSE,,1.16467,,,-0.6000000000017103
OPEN,BUY,1.16467,1.1636700000000002,1.16667,
REVERSE,,1.16475,,,0.7999999999985796
OPEN,SELL,1.16475,1.1657499999999998,1.16275,
REVERSE,,1.16474,,,0.09999999999843467
OPEN,BUY,1.16474,1.1637400000000002,1.16674,
REVERSE,,1.16472,,,-0.20000000000131024
OPEN,SELL,1.16472,1.1657199999999999,1.16272,
REVERSE,,1.1646,,,1.1999999999989797
OPEN,BUY,1.1646,1.1636000000000002,1.1666,
REVERSE,,1.16437,,,-2.300000000001745
OPEN,SELL,1.16437,1.1653699999999998,1.16237,
REVERSE,,1.16439,,,-0.20000000000131024
OPEN,BUY,1.16439,1.1633900000000001,1.16639,
REVERSE,,1.16434,,,-0.5000000000010552
OPEN,SELL,1.16434,1.1653399999999998,1.16234,
REVERSE,,1.16442,,,-0.8000000000008001
OPEN,BUY,1.16442,1.1634200000000001,1.16642,
REVERSE,,1.16444,,,0.1999999999990898
OPEN,SELL,1.16444,1.1654399999999998,1.16244,
REVERSE,,1.16452,,,-0.8000000000008001
OPEN,BUY,1.16452,1.16352,1.16652,
REVERSE,,1.1644700000000001,,,-0.4999999999988347
OPEN,SELL,1.1644700000000001,1.16547,1.1624700000000001,
REVERSE,,1.1645,,,-0.2999999999997449
OPEN,BUY,1.1645,1.1635000000000002,1.1665,
REVERSE,,1.16451,,,0.09999999999843467
OPEN,SELL,1.16451,1.1655099999999998,1.16251,
REVERSE,,1.16449,,,0.1999999999990898
OPEN,BUY,1.16449,1.1634900000000001,1.16649,
REVERSE,,1.1644700000000001,,,-0.1999999999990898
OPEN,SELL,1.1644700000000001,1.16547,1.1624700000000001,
REVERSE,,1.16463,,,-1.5999999999993797
OPEN,BUY,1.16463,1.1636300000000002,1.16663,
REVERSE,,1.16466,,,0.2999999999997449
OPEN,SELL,1.16466,1.16566,1.16266,
REVERSE,,1.16465,,,0.10000000000065512
OPEN,BUY,1.16465,1.16365,1.16665,
REVERSE,,1.16466,,,0.10000000000065512
OPEN,SELL,1.16466,1.16566,1.16266,
REVERSE,,1.16451,,,1.500000000000945
OPEN,BUY,1.16451,1.16351,1.16651,
REVERSE,,1.1645699999999999,,,0.5999999999994898
OPEN,SELL,1.1645699999999999,1.1655699999999998,1.1625699999999999,
REVERSE,,1.16464,,,-0.700000000000145
OPEN,BUY,1.16464,1.16364,1.16664,
REVERSE,,1.16456,,,-0.7999999999985796
OPEN,SELL,1.16456,1.16556,1.16256,
REVERSE,,1.16431,,,2.500000000000835
OPEN,BUY,1.16431,1.16331,1.16631,
REVERSE,,1.16434,,,0.2999999999997449
OPEN,SELL,1.16434,1.1653399999999998,1.16234,
REVERSE,,1.16435,,,-0.10000000000065512
OPEN,BUY,1.16435,1.16335,1.16635,
REVERSE,,1.16434,,,-0.10000000000065512
OPEN,SELL,1.16434,1.1653399999999998,1.16234,
REVERSE,,1.16432,,,0.1999999999990898
OPEN,BUY,1.16432,1.1633200000000001,1.16632,
REVERSE,,1.16436,,,0.40000000000040004
OPEN,SELL,1.16436,1.16536,1.16236,
REVERSE,,1.16434,,,0.20000000000131024
OPEN,BUY,1.16434,1.16334,1.16634,
REVERSE,,1.16431,,,-0.2999999999997449
OPEN,SELL,1.16431,1.1653099999999998,1.16231,
REVERSE,,1.16431,,,-0.0
OPEN,BUY,1.16431,1.16331,1.16631,
REVERSE,,1.16435,,,0.40000000000040004
OPEN,SELL,1.16435,1.1653499999999999,1.16235,
REVERSE,,1.16432,,,0.2999999999997449
OPEN,BUY,1.16432,1.1633200000000001,1.16632,
REVERSE,,1.16435,,,0.2999999999997449
